function,projected_eles,inv_max_fpr,pos_eles,ele_length,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
TestBloomFilterIntInsertion,64,4096,8,64,248907,2813.1,2771.6,ns,,,,,
TestBloomFilterIntInsertion,512,4096,8,64,204011,3440.73,3404,ns,,,,,
TestBloomFilterIntInsertion,2048,4096,8,64,183891,3957.03,3913.49,ns,,,,,
TestBloomFilterIntInsertion,2,32768,8,64,396807,1805.3,1769.43,ns,,,,,
TestBloomFilterIntInsertion,8,32768,8,64,318698,2257.39,2212.91,ns,,,,,
TestBloomFilterIntInsertion,64,32768,8,64,237153,3307.23,3167.72,ns,,,,,
TestBloomFilterIntInsertion,512,32768,8,64,192519,4000.01,3855.94,ns,,,,,
TestBloomFilterIntInsertion,2048,32768,8,64,165420,4377.03,4232.8,ns,,,,,
TestBloomFilterIntInsertion,2,262144,8,64,320394,2313.23,2169.62,ns,,,,,
TestBloomFilterIntInsertion,8,262144,8,64,259300,2977.12,2773.39,ns,,,,,
TestBloomFilterIntInsertion,64,262144,8,64,211183,3406.45,3255.48,ns,,,,,
TestBloomFilterIntInsertion,512,262144,8,64,171944,4262.75,4067.17,ns,,,,,
TestBloomFilterIntInsertion,2048,262144,8,64,156486,4699.14,4506.17,ns,,,,,
TestBloomFilterIntInsertion,2,1000000,8,64,344558,2163.7,2051.9,ns,,,,,
TestBloomFilterIntInsertion,8,1000000,8,64,245223,3053.69,2848.13,ns,,,,,
TestBloomFilterIntInsertion,64,1000000,8,64,184981,4611.57,4274.24,ns,,,,,
TestBloomFilterIntInsertion,512,1000000,8,64,123424,5829.54,5418.03,ns,,,,,
TestBloomFilterIntInsertion,2048,1000000,8,64,118042,6644.12,6168.33,ns,,,,,
TestBloomFilterIntInsertion,2,1000,64,64,186107,3801.21,3792.73,ns,,,,,
TestBloomFilterIntInsertion,8,1000,64,64,99227,7033.81,7026.32,ns,,,,,
TestBloomFilterIntInsertion,64,1000,64,64,59778,11672.5,11669.4,ns,,,,,
TestBloomFilterIntInsertion,512,1000,64,64,42150,16783.7,16778,ns,,,,,
TestBloomFilterIntInsertion,2048,1000,64,64,34604,19947.8,19942.4,ns,,,,,
TestBloomFilterIntInsertion,2,4096,64,64,183044,3826.8,3819.14,ns,,,,,
TestBloomFilterIntInsertion,8,4096,64,64,97946,6994.63,6975.87,ns,,,,,
TestBloomFilterIntInsertion,64,4096,64,64,58405,11650.5,11618,ns,,,,,
TestBloomFilterIntInsertion,512,4096,64,64,42360,16870.8,16845.7,ns,,,,,
TestBloomFilterIntInsertion,2048,4096,64,64,35320,19783.5,19759.7,ns,,,,,
TestBloomFilterIntInsertion,2,32768,64,64,180748,3893.27,3862.57,ns,,,,,
TestBloomFilterIntInsertion,8,32768,64,64,98982,7098.33,7060,ns,,,,,
TestBloomFilterIntInsertion,64,32768,64,64,58430,11863.3,11810.9,ns,,,,,
TestBloomFilterIntInsertion,512,32768,64,64,41449,16994,16940.8,ns,,,,,
TestBloomFilterIntInsertion,2048,32768,64,64,35217,20184,20129.1,ns,,,,,
TestBloomFilterIntInsertion,2,262144,64,64,175393,4053.15,3992.42,ns,,,,,
TestBloomFilterIntInsertion,8,262144,64,64,94272,7480.69,7379.65,ns,,,,,
TestBloomFilterIntInsertion,64,262144,64,64,55710,12495.7,12343.2,ns,,,,,
TestBloomFilterIntInsertion,512,262144,64,64,39624,17749.1,17564.9,ns,,,,,
TestBloomFilterIntInsertion,2048,262144,64,64,33807,21091.1,20886.1,ns,,,,,
TestBloomFilterIntInsertion,2,1000000,64,64,162040,4444.49,4319.9,ns,,,,,
TestBloomFilterIntInsertion,8,1000000,64,64,84730,8163.81,7933.67,ns,,,,,
TestBloomFilterIntInsertion,64,1000000,64,64,52903,13521.7,13196.8,ns,,,,,
TestBloomFilterIntInsertion,512,1000000,64,64,36388,19427.5,19012,ns,,,,,
TestBloomFilterIntInsertion,2048,1000000,64,64,31516,22749.8,22323.4,ns,,,,,
TestBloomFilterIntInsertion,2,1000,512,64,33151,20789,20790.5,ns,,,,,
TestBloomFilterIntInsertion,8,1000,512,64,14800,46305.4,46311.9,ns,,,,,
TestBloomFilterIntInsertion,64,1000,512,64,8514,82980.2,82981.8,ns,,,,,
TestBloomFilterIntInsertion,512,1000,512,64,5755,121885,121877,ns,,,,,
TestBloomFilterIntInsertion,2048,1000,512,64,4533,146703,146665,ns,,,,,
TestBloomFilterIntInsertion,2,4096,512,64,33410,20890.6,20892.5,ns,,,,,
TestBloomFilterIntInsertion,8,4096,512,64,15379,46530.7,46510.6,ns,,,,,
TestBloomFilterIntInsertion,64,4096,512,64,8323,82334.4,82312.7,ns,,,,,
TestBloomFilterIntInsertion,512,4096,512,64,5650,124184,124170,ns,,,,,
TestBloomFilterIntInsertion,2048,4096,512,64,4714,147118,147080,ns,,,,,
TestBloomFilterIntInsertion,2,32768,512,64,33830,20920.1,20901.2,ns,,,,,
TestBloomFilterIntInsertion,8,32768,512,64,15274,45876.8,45839,ns,,,,,
TestBloomFilterIntInsertion,64,32768,512,64,8372,84306.3,84250.7,ns,,,,,
TestBloomFilterIntInsertion,512,32768,512,64,5694,124093,124030,ns,,,,,
TestBloomFilterIntInsertion,2048,32768,512,64,4730,147865,147783,ns,,,,,
TestBloomFilterIntInsertion,2,262144,512,64,33279,21075.3,21027.2,ns,,,,,
TestBloomFilterIntInsertion,8,262144,512,64,15210,46209.8,46139.5,ns,,,,,
TestBloomFilterIntInsertion,64,262144,512,64,8419,83936.1,83779.3,ns,,,,,
TestBloomFilterIntInsertion,512,262144,512,64,5650,124526,124321,ns,,,,,
TestBloomFilterIntInsertion,2048,262144,512,64,4709,149026,148844,ns,,,,,
TestBloomFilterIntInsertion,2,1000000,512,64,32949,21429.8,21328.9,ns,,,,,
TestBloomFilterIntInsertion,8,1000000,512,64,14769,47025.2,46801.7,ns,,,,,
TestBloomFilterIntInsertion,64,1000000,512,64,8213,85127.6,84844.6,ns,,,,,
TestBloomFilterIntInsertion,512,1000000,512,64,5560,126153,125785,ns,,,,,
TestBloomFilterIntInsertion,2048,1000000,512,64,4630,151033,150648,ns,,,,,
TestBloomFilterIntInsertion,2,1000,4096,64,4447,157580,157577,ns,,,,,
TestBloomFilterIntInsertion,8,1000,4096,64,1936,362298,362252,ns,,,,,
TestBloomFilterIntInsertion,64,1000,4096,64,1072,654492,654524,ns,,,,,
TestBloomFilterIntInsertion,512,1000,4096,64,729,970819,970719,ns,,,,,
TestBloomFilterIntInsertion,2048,1000,4096,64,606,1.17099e+06,1.17101e+06,ns,,,,,
TestBloomFilterIntInsertion,2,4096,4096,64,4516,156900,156836,ns,,,,,
TestBloomFilterIntInsertion,8,4096,4096,64,1966,354762,354723,ns,,,,,
TestBloomFilterIntInsertion,64,4096,4096,64,1075,650994,650918,ns,,,,,
TestBloomFilterIntInsertion,512,4096,4096,64,720,965217,965068,ns,,,,,
TestBloomFilterIntInsertion,2048,4096,4096,64,602,1.1644e+06,1.16427e+06,ns,,,,,
TestBloomFilterIntInsertion,2,32768,4096,64,4460,156994,156977,ns,,,,,
TestBloomFilterIntInsertion,8,32768,4096,64,1966,353837,353802,ns,,,,,
TestBloomFilterIntInsertion,64,32768,4096,64,1065,654011,653951,ns,,,,,
TestBloomFilterIntInsertion,512,32768,4096,64,727,984773,984575,ns,,,,,
TestBloomFilterIntInsertion,2048,32768,4096,64,600,1.17763e+06,1.17737e+06,ns,,,,,
TestBloomFilterIntInsertion,2,262144,4096,64,4446,156319,156245,ns,,,,,
TestBloomFilterIntInsertion,8,262144,4096,64,1966,356788,356711,ns,,,,,
TestBloomFilterIntInsertion,64,262144,4096,64,1070,661004,660729,ns,,,,,
TestBloomFilterIntInsertion,512,262144,4096,64,726,978626,978313,ns,,,,,
TestBloomFilterIntInsertion,2048,262144,4096,64,603,1.17587e+06,1.17552e+06,ns,,,,,
TestBloomFilterIntInsertion,2,1000000,4096,64,4442,157140,157001,ns,,,,,
TestBloomFilterIntInsertion,8,1000000,4096,64,1954,358828,358603,ns,,,,,
TestBloomFilterIntInsertion,64,1000000,4096,64,1067,655925,655515,ns,,,,,
TestBloomFilterIntInsertion,512,1000000,4096,64,719,971082,970394,ns,,,,,
TestBloomFilterIntInsertion,2048,1000000,4096,64,577,1.17972e+06,1.17892e+06,ns,,,,,
TestBloomFilterIntInsertion,2,1000,8192,64,2183,316292,316251,ns,,,,,
TestBloomFilterIntInsertion,8,1000,8192,64,970,733300,733179,ns,,,,,
TestBloomFilterIntInsertion,64,1000,8192,64,527,1.31093e+06,1.31082e+06,ns,,,,,
TestBloomFilterIntInsertion,512,1000,8192,64,351,1.95406e+06,1.95389e+06,ns,,,,,
TestBloomFilterIntInsertion,2048,1000,8192,64,299,2.3593e+06,2.35794e+06,ns,,,,,
TestBloomFilterIntInsertion,2,4096,8192,64,2210,312522,312392,ns,,,,,
TestBloomFilterIntInsertion,8,4096,8192,64,999,712332,712270,ns,,,,,
TestBloomFilterIntInsertion,64,4096,8192,64,539,1.31564e+06,1.3156e+06,ns,,,,,
TestBloomFilterIntInsertion,512,4096,8192,64,361,1.9481e+06,1.948e+06,ns,,,,,
TestBloomFilterIntInsertion,2048,4096,8192,64,303,2.4332e+06,2.43283e+06,ns,,,,,
TestBloomFilterIntInsertion,2,32768,8192,64,2179,313720,313672,ns,,,,,
TestBloomFilterIntInsertion,8,32768,8192,64,1002,708856,708758,ns,,,,,
TestBloomFilterIntInsertion,64,32768,8192,64,511,1.32022e+06,1.31991e+06,ns,,,,,
TestBloomFilterIntInsertion,512,32768,8192,64,358,1.97124e+06,1.97106e+06,ns,,,,,
TestBloomFilterIntInsertion,2048,32768,8192,64,301,2.34909e+06,2.3484e+06,ns,,,,,
TestBloomFilterIntInsertion,2,262144,8192,64,2214,316857,316769,ns,,,,,
TestBloomFilterIntInsertion,8,262144,8192,64,935,747414,746523,ns,,,,,
TestBloomFilterIntInsertion,64,262144,8192,64,514,1.31637e+06,1.31589e+06,ns,,,,,
TestBloomFilterIntInsertion,512,262144,8192,64,357,1.95765e+06,1.9575e+06,ns,,,,,
TestBloomFilterIntInsertion,2048,262144,8192,64,299,2.38005e+06,2.37965e+06,ns,,,,,
TestBloomFilterIntInsertion,2,1000000,8192,64,2233,312486,312354,ns,,,,,
TestBloomFilterIntInsertion,8,1000000,8192,64,982,712526,712169,ns,,,,,
TestBloomFilterIntInsertion,64,1000000,8192,64,538,1.31163e+06,1.31122e+06,ns,,,,,
TestBloomFilterIntInsertion,512,1000000,8192,64,344,2.00376e+06,2.00184e+06,ns,,,,,
TestBloomFilterIntInsertion,2048,1000000,8192,64,298,2.37017e+06,2.36946e+06,ns,,,,,
TestBloomFilterIntInsertion,2,1000,8,100,420120,1717.17,1707.8,ns,,,,,
TestBloomFilterIntInsertion,8,1000,8,100,331134,2112.32,2103.57,ns,,,,,
TestBloomFilterIntInsertion,64,1000,8,100,258522,2702.1,2692.06,ns,,,,,
TestBloomFilterIntInsertion,512,1000,8,100,207599,3371.38,3358.53,ns,,,,,
TestBloomFilterIntInsertion,2048,1000,8,100,185921,3765.9,3746.55,ns,,,,,
TestBloomFilterIntInsertion,2,4096,8,100,405480,1731.16,1720.5,ns,,,,,
TestBloomFilterIntInsertion,8,4096,8,100,328865,2144.19,2122.77,ns,,,,,
TestBloomFilterIntInsertion,64,4096,8,100,254222,2744.16,2714.32,ns,,,,,
TestBloomFilterIntInsertion,512,4096,8,100,208275,3398.71,3366.28,ns,,,,,
TestBloomFilterIntInsertion,2048,4096,8,100,185486,3782.59,3752.97,ns,,,,,
TestBloomFilterIntInsertion,2,32768,8,100,401215,1776.57,1742.66,ns,,,,,
TestBloomFilterIntInsertion,8,32768,8,100,323547,2205.71,2165.96,ns,,,,,
TestBloomFilterIntInsertion,64,32768,8,100,247734,2877.48,2820.44,ns,,,,,
TestBloomFilterIntInsertion,512,32768,8,100,200211,3578.29,3516.22,ns,,,,,
TestBloomFilterIntInsertion,2048,32768,8,100,176394,4007.86,3936.44,ns,,,,,
TestBloomFilterIntInsertion,2,262144,8,100,377011,1926.5,1864.42,ns,,,,,
TestBloomFilterIntInsertion,8,262144,8,100,291590,2617.16,2504.97,ns,,,,,
TestBloomFilterIntInsertion,64,262144,8,100,207395,3496.8,3337.92,ns,,,,,
TestBloomFilterIntInsertion,512,262144,8,100,168726,4393.03,4184.77,ns,,,,,
TestBloomFilterIntInsertion,2048,262144,8,100,150223,4852.25,4651.13,ns,,,,,
TestBloomFilterIntInsertion,2,1000000,8,100,333367,2263.21,2145.11,ns,,,,,
TestBloomFilterIntInsertion,8,1000000,8,100,232893,3261.91,3025.46,ns,,,,,
TestBloomFilterIntInsertion,64,1000000,8,100,165572,4490.73,4173.36,ns,,,,,
TestBloomFilterIntInsertion,512,1000000,8,100,134378,5868.37,5468.21,ns,,,,,
TestBloomFilterIntInsertion,2048,1000000,8,100,114261,6390.64,5989.05,ns,,,,,
TestBloomFilterIntInsertion,2,1000,64,100,185558,3819.59,3813.28,ns,,,,,
TestBloomFilterIntInsertion,8,1000,64,100,99765,6984.38,6978.29,ns,,,,,
TestBloomFilterIntInsertion,64,1000,64,100,61176,11688.7,11685.1,ns,,,,,
TestBloomFilterIntInsertion,512,1000,64,100,42090,16672.7,16667.1,ns,,,,,
TestBloomFilterIntInsertion,2048,1000,64,100,35638,19705.8,19695,ns,,,,,
TestBloomFilterIntInsertion,2,4096,64,100,178611,3826.69,3814.6,ns,,,,,
TestBloomFilterIntInsertion,8,4096,64,100,100605,7027.97,7006.07,ns,,,,,
TestBloomFilterIntInsertion,64,4096,64,100,60783,11670.7,11645.7,ns,,,,,
TestBloomFilterIntInsertion,512,4096,64,100,40599,16710,16688.9,ns,,,,,
TestBloomFilterIntInsertion,2048,4096,64,100,35580,19713.4,19692.6,ns,,,,,
TestBloomFilterIntInsertion,2,32768,64,100,175815,3883.68,3851.07,ns,,,,,
TestBloomFilterIntInsertion,8,32768,64,100,99218,7073.81,7035.52,ns,,,,,
TestBloomFilterIntInsertion,64,32768,64,100,59468,11939,11875.9,ns,,,,,
TestBloomFilterIntInsertion,512,32768,64,100,39523,17250.5,17188.2,ns,,,,,
TestBloomFilterIntInsertion,2048,32768,64,100,34829,20082.2,20023.2,ns,,,,,
TestBloomFilterIntInsertion,2,262144,64,100,175678,4047.97,3986.85,ns,,,,,
TestBloomFilterIntInsertion,8,262144,64,100,96040,7338.89,7250.27,ns,,,,,
TestBloomFilterIntInsertion,64,262144,64,100,56920,12415.7,12271.7,ns,,,,,
TestBloomFilterIntInsertion,512,262144,64,100,39604,17823.5,17631.3,ns,,,,,
TestBloomFilterIntInsertion,2048,262144,64,100,34040,20800.1,20619.9,ns,,,,,
TestBloomFilterIntInsertion,2,1000000,64,100,165381,4493.53,4353.78,ns,,,,,
TestBloomFilterIntInsertion,8,1000000,64,100,89105,8087.58,7859.32,ns,,,,,
TestBloomFilterIntInsertion,64,1000000,64,100,53834,13378.8,13083.3,ns,,,,,
TestBloomFilterIntInsertion,512,1000000,64,100,37835,19080.6,18719.7,ns,,,,,
TestBloomFilterIntInsertion,2048,1000000,64,100,31434,22491.8,22100.6,ns,,,,,
TestBloomFilterIntInsertion,2,1000,512,100,34026,20795.9,20800,ns,,,,,
TestBloomFilterIntInsertion,8,1000,512,100,15152,47317.6,47306.1,ns,,,,,
TestBloomFilterIntInsertion,64,1000,512,100,8405,83810.5,83802.4,ns,,,,,
TestBloomFilterIntInsertion,512,1000,512,100,5697,125651,125635,ns,,,,,
TestBloomFilterIntInsertion,2048,1000,512,100,4329,154843,154680,ns,,,,,
TestBloomFilterIntInsertion,2,4096,512,100,32166,20791.1,20786.7,ns,,,,,
TestBloomFilterIntInsertion,8,4096,512,100,15387,46983.6,46954.1,ns,,,,,
TestBloomFilterIntInsertion,64,4096,512,100,8307,83846.5,83833.3,ns,,,,,
TestBloomFilterIntInsertion,512,4096,512,100,5697,123490,123430,ns,,,,,
TestBloomFilterIntInsertion,2048,4096,512,100,4697,151416,151406,ns,,,,,
TestBloomFilterIntInsertion,2,32768,512,100,33456,20876.3,20855.8,ns,,,,,
TestBloomFilterIntInsertion,8,32768,512,100,15283,45985.1,45944.2,ns,,,,,
TestBloomFilterIntInsertion,64,32768,512,100,8488,83071.7,83027.1,ns,,,,,
TestBloomFilterIntInsertion,512,32768,512,100,5699,123368,123323,ns,,,,,
TestBloomFilterIntInsertion,2048,32768,512,100,4700,147676,147610,ns,,,,,
TestBloomFilterIntInsertion,2,262144,512,100,33486,20921.3,20862.7,ns,,,,,
TestBloomFilterIntInsertion,8,262144,512,100,15207,45906.3,45838.3,ns,,,,,
TestBloomFilterIntInsertion,64,262144,512,100,8380,83759.3,83611.6,ns,,,,,
TestBloomFilterIntInsertion,512,262144,512,100,5680,123691,123492,ns,,,,,
TestBloomFilterIntInsertion,2048,262144,512,100,4694,148010,147840,ns,,,,,
TestBloomFilterIntInsertion,2,1000000,512,100,32925,21359.2,21257.5,ns,,,,,
TestBloomFilterIntInsertion,8,1000000,512,100,14718,46981.4,46770.2,ns,,,,,
TestBloomFilterIntInsertion,64,1000000,512,100,8294,85502.4,85174.1,ns,,,,,
TestBloomFilterIntInsertion,512,1000000,512,100,5602,128157,127651,ns,,,,,
TestBloomFilterIntInsertion,2048,1000000,512,100,4630,151549,151128,ns,,,,,
TestBloomFilterIntInsertion,2,1000,4096,100,4466,157103,157108,ns,,,,,
TestBloomFilterIntInsertion,8,1000,4096,100,1913,362395,362387,ns,,,,,
TestBloomFilterIntInsertion,64,1000,4096,100,1076,662510,662465,ns,,,,,
TestBloomFilterIntInsertion,512,1000,4096,100,733,976209,975887,ns,,,,,
TestBloomFilterIntInsertion,2048,1000,4096,100,599,1.1752e+06,1.17515e+06,ns,,,,,
TestBloomFilterIntInsertion,2,4096,4096,100,4498,156925,156872,ns,,,,,
TestBloomFilterIntInsertion,8,4096,4096,100,1954,361627,361592,ns,,,,,
TestBloomFilterIntInsertion,64,4096,4096,100,1069,659392,659248,ns,,,,,
TestBloomFilterIntInsertion,512,4096,4096,100,730,975800,975818,ns,,,,,
TestBloomFilterIntInsertion,2048,4096,4096,100,591,1.1767e+06,1.1766e+06,ns,,,,,
TestBloomFilterIntInsertion,2,32768,4096,100,4456,157624,157599,ns,,,,,
TestBloomFilterIntInsertion,8,32768,4096,100,1957,355580,355498,ns,,,,,
TestBloomFilterIntInsertion,64,32768,4096,100,1080,661887,661809,ns,,,,,
TestBloomFilterIntInsertion,512,32768,4096,100,719,981802,981711,ns,,,,,
TestBloomFilterIntInsertion,2048,32768,4096,100,583,1.20249e+06,1.20125e+06,ns,,,,,
TestBloomFilterIntInsertion,2,262144,4096,100,4308,157149,157079,ns,,,,,
TestBloomFilterIntInsertion,8,262144,4096,100,1958,358886,358745,ns,,,,,
TestBloomFilterIntInsertion,64,262144,4096,100,1070,655396,655178,ns,,,,,
TestBloomFilterIntInsertion,512,262144,4096,100,729,972010,971597,ns,,,,,
TestBloomFilterIntInsertion,2048,262144,4096,100,592,1.17574e+06,1.17536e+06,ns,,,,,
TestBloomFilterIntInsertion,2,1000000,4096,100,4417,157595,157501,ns,,,,,
TestBloomFilterIntInsertion,8,1000000,4096,100,1944,359480,359242,ns,,,,,
TestBloomFilterIntInsertion,64,1000000,4096,100,1027,658185,657780,ns,,,,,
TestBloomFilterIntInsertion,512,1000000,4096,100,710,979364,978813,ns,,,,,
TestBloomFilterIntInsertion,2048,1000000,4096,100,596,1.18161e+06,1.18092e+06,ns,,,,,
TestBloomFilterIntInsertion,2,1000,8192,100,2258,314795,314762,ns,,,,,
TestBloomFilterIntInsertion,8,1000,8192,100,944,724788,724693,ns,,,,,
TestBloomFilterIntInsertion,64,1000,8192,100,539,1.32613e+06,1.32596e+06,ns,,,,,
TestBloomFilterIntInsertion,512,1000,8192,100,353,1.95117e+06,1.95111e+06,ns,,,,,
TestBloomFilterIntInsertion,2048,1000,8192,100,296,2.34466e+06,2.34405e+06,ns,,,,,
TestBloomFilterIntInsertion,2,4096,8192,100,2242,314307,314295,ns,,,,,
TestBloomFilterIntInsertion,8,4096,8192,100,957,706494,706119,ns,,,,,
TestBloomFilterIntInsertion,64,4096,8192,100,539,1.30417e+06,1.30411e+06,ns,,,,,
TestBloomFilterIntInsertion,512,4096,8192,100,356,1.93881e+06,1.93857e+06,ns,,,,,
TestBloomFilterIntInsertion,2048,4096,8192,100,298,2.34557e+06,2.34559e+06,ns,,,,,
TestBloomFilterIntInsertion,2,32768,8192,100,2124,311241,311195,ns,,,,,
TestBloomFilterIntInsertion,8,32768,8192,100,968,719634,719536,ns,,,,,
TestBloomFilterIntInsertion,64,32768,8192,100,527,1.31371e+06,1.31337e+06,ns,,,,,
TestBloomFilterIntInsertion,512,32768,8192,100,363,1.9438e+06,1.94347e+06,ns,,,,,
TestBloomFilterIntInsertion,2048,32768,8192,100,299,2.35846e+06,2.35827e+06,ns,,,,,
TestBloomFilterIntInsertion,2,262144,8192,100,2170,314844,314803,ns,,,,,
TestBloomFilterIntInsertion,8,262144,8192,100,991,724173,724040,ns,,,,,
TestBloomFilterIntInsertion,64,262144,8192,100,537,1.31181e+06,1.31134e+06,ns,,,,,
TestBloomFilterIntInsertion,512,262144,8192,100,365,1.94925e+06,1.94896e+06,ns,,,,,
TestBloomFilterIntInsertion,2048,262144,8192,100,298,2.37499e+06,2.37405e+06,ns,,,,,
TestBloomFilterIntInsertion,2,1000000,8192,100,2251,311862,311745,ns,,,,,
TestBloomFilterIntInsertion,8,1000000,8192,100,997,715683,715307,ns,,,,,
TestBloomFilterIntInsertion,64,1000000,8192,100,528,1.31765e+06,1.31713e+06,ns,,,,,
TestBloomFilterIntInsertion,512,1000000,8192,100,359,1.9482e+06,1.94704e+06,ns,,,,,
TestBloomFilterIntInsertion,2048,1000000,8192,100,298,2.3527e+06,2.35223e+06,ns,,,,,
